BHK,Rent,Living Area,Area Type,Furnishing Status,Tenant Preferred,Bathroom,Point of Contact,Postal Code
2,12000,1000,1,2,0,2,0,500001
2,12000,900,1,1,1,1,0,500001
3,20000,1800,1,1,1,3,0,500001
2,13000,1000,0,2,1,2,0,500001
3,22000,1800,0,1,1,3,0,500001
2,15000,1000,0,1,1,2,0,500001
1,5400,450,0,2,1,1,0,500001
3,16500,1771,0,2,1,3,0,500001
2,12000,1150,1,0,1,2,0,500001
2,8500,1000,0,1,1,2,0,500001
2,14000,1050,1,1,0,2,0,500001
3,15000,1500,1,2,1,2,0,500001
2,6000,750,0,2,1,2,0,500001
2,14000,1100,0,1,1,2,0,500001
2,15000,800,0,2,1,2,0,500001
3,37000,150,1,2,0,3,1,500001
1,6500,750,0,2,1,1,0,500001
2,10000,600,0,2,1,1,0,500001
2,12000,1080,0,1,1,2,0,500001
2,12000,1100,0,2,1,2,0,500001
2,9000,750,0,1,1,2,0,500001
3,60000,2405,0,1,0,4,1,500001
2,18000,1248,1,1,1,2,0,500001
2,14000,1110,1,1,1,2,0,500001
3,50000,2300,1,1,1,3,1,500001
2,17000,1000,1,0,0,2,0,500001
2,9000,800,0,2,1,2,0,500001
4,80000,3115,0,0,1,5,0,500001
1,7500,500,0,2,1,1,0,500001
2,14000,950,1,2,1,2,0,500001
2,14000,1374,0,1,1,2,0,500001
1,10000,1300,1,0,1,1,0,500001
2,17000,1150,0,0,1,2,0,500001
1,6500,450,1,1,0,1,0,500001
2,10000,927,0,1,1,2,0,500001
3,22000,1500,0,2,1,3,0,500001
2,15000,1200,0,2,1,2,0,500001
2,12000,1200,0,1,1,2,0,500001
3,52000,2800,1,0,2,3,1,500001
1,6500,562,0,2,1,1,0,500001
2,20000,1500,0,1,1,2,0,500001
3,25000,1950,0,1,1,3,0,500001
3,14000,1360,0,0,0,2,0,500001
3,25000,1800,0,1,1,3,0,500001
2,12500,950,0,1,1,2,0,500001
2,12000,780,1,2,0,2,0,500001
1,10000,500,0,1,1,1,0,500001
2,17000,1050,0,1,1,2,0,500001
1,15500,600,1,1,0,1,1,500001
3,65000,1800,1,1,1,3,1,500001
3,60000,1800,1,2,1,3,1,500001
3,45000,1900,1,1,2,3,1,500001
2,10500,1100,0,2,1,2,0,500001
2,9000,200,0,2,1,1,0,500001
3,20000,1400,0,1,1,3,0,500001
2,20000,1200,1,1,0,2,1,500001
3,18000,1600,0,0,1,3,0,500001
2,12000,1150,0,1,1,2,0,500001
2,12000,130,0,2,1,2,0,500001
4,120000,3800,1,1,1,4,1,500001
3,28000,1720,0,1,1,3,0,500001
1,6000,500,0,2,1,1,0,500001
2,12500,1200,0,2,1,2,0,500001
4,31000,2400,0,1,1,4,0,500001
2,7000,800,0,0,1,2,0,500001
2,22000,1300,0,1,1,2,0,500001
2,17500,1400,0,0,1,2,0,500001
2,14000,650,0,2,1,2,0,500001
2,9500,103,0,2,1,2,0,500001
1,7000,950,0,1,1,1,0,500001
3,15000,1500,0,2,1,3,0,500001
3,15000,1550,1,2,1,2,0,500001
2,10000,140,0,2,1,2,0,500001
3,14000,1800,0,2,1,2,0,500001
4,85000,2550,1,1,1,4,1,500001
1,5500,500,0,2,1,1,0,500001
2,14000,800,0,1,1,2,0,500001
2,10000,800,0,1,1,2,0,500001
2,10000,1300,0,2,1,2,0,500001
2,13000,600,0,2,1,2,0,500001
3,20000,1000,0,2,1,3,0,500001
3,25000,1000,1,1,1,3,0,500001
1,7500,500,0,1,1,1,0,500001
1,200000,8000,0,2,1,10,0,500001
2,12000,1100,1,2,1,2,0,500001
2,9500,1100,1,2,1,2,0,500001
2,12000,200,1,2,0,2,0,500001
2,10000,1800,0,2,2,2,0,500001
2,8000,190,0,0,1,2,0,500001
3,16000,1350,0,2,1,2,0,500001
2,12333,1200,0,2,1,2,0,500001
1,9500,400,1,2,0,1,0,500001
2,16000,1200,0,1,1,2,0,500001
3,20000,1400,0,1,1,3,0,500001
3,14000,1300,1,2,0,3,0,500001
1,7500,400,1,2,1,1,0,500001
1,13900,650,0,2,1,1,0,500001
1,5500,500,0,2,0,1,0,500001
2,9000,875,0,1,1,2,0,500001
1,4700,850,0,2,1,2,0,500001
3,30000,1730,0,1,1,3,0,500001
3,16500,1500,1,1,0,3,0,500001
3,24000,1600,1,1,1,3,0,500001
2,9500,900,0,2,1,2,0,500001
2,12000,925,0,1,1,2,0,500001
2,15000,1500,0,2,1,2,0,500001
3,22500,1600,1,1,2,3,0,500001
3,32000,1300,1,1,0,3,1,500001
2,10000,1200,0,1,1,2,0,500001
2,13000,133,0,1,1,2,0,500001
2,7000,950,0,2,2,2,0,500001
3,12000,1200,0,1,1,3,0,500001
2,7500,950,0,2,1,2,0,500001
2,15000,1095,0,1,1,2,0,500001
1,8000,400,0,2,1,1,0,500001
3,25000,2210,0,1,2,3,0,500001
3,26000,1450,0,1,1,2,1,500001
3,15000,192,0,1,1,3,0,500001
1,3000,80,0,1,1,1,0,500001
2,12500,1315,0,1,1,2,0,500001
3,42000,1600,1,1,1,3,1,500001
2,20000,1450,0,1,1,2,0,500001
3,40000,1900,1,1,1,3,1,500001
3,45000,2600,1,1,1,3,1,500001
1,8500,450,0,2,1,2,0,500001
2,15000,1000,0,1,1,2,0,500001
2,9000,100,0,2,1,2,0,500001
2,14000,1100,0,2,1,2,0,500001
2,11000,1200,0,2,1,2,0,500001
2,10000,1400,0,2,1,2,0,500001
3,55000,2000,1,1,2,3,1,500001
2,10000,1070,1,2,2,2,0,500001
2,25000,1450,1,2,2,2,0,500001
2,27000,1230,0,0,1,2,0,500001
2,12000,1000,0,1,0,3,0,500001
2,16000,1200,0,2,1,2,0,500001
2,8000,150,0,2,1,2,0,500001
2,14000,850,0,1,2,2,0,500001
2,10000,1300,0,2,1,2,0,500001
4,150000,4761,0,1,2,5,1,500001
2,16000,1250,0,1,1,2,0,500001
1,6000,100,0,2,1,1,0,500001
3,26000,1550,1,2,0,2,0,500001
2,13000,1300,1,2,1,2,0,500001
3,28000,1600,1,1,0,2,0,500001
2,8500,1200,0,2,1,3,0,500001
2,12500,1200,0,1,1,2,0,500001
3,25000,1970,0,1,1,3,0,500001
2,10000,650,1,2,0,2,0,500001
2,12000,1000,0,2,1,3,0,500001
3,15000,1500,0,2,1,3,0,500001
2,6000,1250,0,2,2,2,0,500001
3,30000,1940,1,1,0,3,0,500001
2,18000,700,1,2,1,2,0,500001
2,8500,700,0,1,1,1,0,500001
2,7500,100,0,2,1,2,0,500001
1,12000,300,0,1,1,1,0,500001
2,15000,980,0,1,1,2,0,500001
2,15500,800,0,1,1,2,0,500001
3,20000,1250,0,2,1,2,0,500001
2,11000,1000,1,1,2,2,0,500001
2,15000,1000,0,2,1,2,0,500001
3,17000,1800,1,2,1,3,0,500001
3,20000,2000,1,1,1,3,0,500001
3,20000,1500,0,1,1,3,0,500001
2,12000,1050,0,2,1,3,0,500001
2,25000,1100,0,0,1,2,0,500001
2,11500,1000,1,1,1,2,0,500001
2,6500,700,0,2,1,2,0,500001
1,10000,750,0,2,1,1,0,500001
1,6000,450,0,2,1,1,0,500001
3,14000,1000,0,2,1,2,0,500001
3,34000,1500,1,1,2,3,1,500001
2,15000,1550,0,0,2,2,0,500001
2,20000,1450,0,1,1,2,0,500001
2,9500,650,1,2,1,2,0,500001
2,10000,650,1,2,1,2,0,500001
3,30000,1500,1,1,1,3,1,500001
2,13000,900,0,0,1,2,0,500001
3,45000,1645,1,1,1,3,1,500001
2,8000,600,0,2,1,2,0,500001
2,25000,1250,0,1,1,2,0,500001
2,12000,1300,1,1,0,2,0,500001
2,19000,1000,1,1,2,2,0,500001
3,22000,1500,0,1,1,3,0,500001
2,15000,1150,0,1,1,2,0,500001
2,15000,110,0,1,1,2,0,500001
2,10000,103,0,2,1,2,0,500001
2,10000,1050,1,2,0,2,0,500001
2,7000,60,0,2,1,2,0,500001
2,15000,1170,0,2,1,2,0,500001
2,9500,167,0,2,1,2,0,500001
1,6500,500,0,1,1,1,0,500001
1,10000,600,0,2,1,1,0,500001
1,8000,600,0,2,1,1,0,500001
1,3300,200,0,2,1,1,0,500001
2,12000,600,0,2,1,1,0,500001
2,20000,900,0,1,1,2,0,500001
2,12000,800,0,2,1,2,0,500001
3,20000,1000,1,1,1,2,0,500001
3,70000,3200,1,1,2,3,1,500001
2,10000,1400,0,0,1,2,0,500001
1,8500,550,0,2,1,1,0,500001
1,8000,540,1,2,2,1,0,500001
1,8000,400,0,2,1,1,0,500001
2,13000,1225,0,2,0,2,0,500001
3,15500,1430,1,0,1,2,0,500001
2,30000,1200,0,0,1,2,0,500001
2,10000,1197,0,2,1,2,0,500001
2,18000,1150,1,1,0,2,1,500001
1,12000,500,0,1,1,1,0,500001
2,9000,1200,1,1,1,2,0,500001
1,6000,500,0,1,1,2,0,500001
3,32000,1600,0,0,1,3,0,500001
2,36000,1100,0,0,1,2,0,500001
2,17000,1220,0,1,1,2,0,500001
3,20000,1500,0,0,1,3,0,500001
1,9000,500,0,2,1,1,0,500001
2,9500,850,0,2,1,2,0,500001
2,7000,1000,0,2,1,2,0,500001
3,17000,100,1,2,1,3,0,500001
2,19500,1140,0,0,1,2,0,500001
2,25000,1100,0,0,1,2,0,500001
3,14000,1400,0,1,1,2,0,500001
2,16000,1350,0,1,1,2,0,500001
2,15000,180,1,2,1,2,0,500001
2,13000,1250,0,2,1,2,0,500001
2,12000,1300,0,2,1,2,0,500001
2,12000,840,0,2,1,2,0,500001
2,7500,1200,0,1,1,2,0,500001
2,13000,700,0,0,1,2,0,500001
4,52000,2700,0,0,1,4,0,500001
2,22000,1100,1,0,2,2,1,500001
2,18000,1000,1,1,0,2,0,500001
2,7000,1000,0,1,1,3,0,500001
3,16500,1600,0,1,2,3,0,500001
3,13000,1550,1,2,0,3,0,500001
1,6000,600,0,1,1,1,0,500001
1,6000,500,0,1,1,1,0,500001
2,21000,1100,1,1,1,2,1,500001
3,10000,1000,1,0,2,2,0,500001
2,12000,1000,0,1,1,2,0,500001
3,30000,1800,1,2,1,3,0,500001
2,15000,1300,1,1,1,2,1,500001
2,10000,1100,0,2,1,2,0,500001
2,9000,950,0,2,1,2,0,500001
2,10000,1000,1,1,0,2,0,500001
2,8000,1200,0,2,1,2,0,500001
6,60000,2800,0,0,1,7,0,500001
2,8000,550,0,2,1,2,0,500001
2,8500,1000,1,1,1,2,0,500001
2,7500,800,0,1,1,2,0,500001
2,5000,600,0,2,1,1,0,500001
3,30000,1800,1,2,2,3,0,500001
1,7500,500,0,1,1,1,0,500001
2,12000,1000,0,2,1,2,0,500001
2,15500,1100,0,1,1,2,0,500001
3,26000,1450,0,1,2,2,0,500001
1,8000,550,0,1,1,1,0,500001
2,12000,933,0,2,0,2,0,500001
3,15000,1100,1,1,1,2,0,500001
2,10000,1030,0,1,2,2,0,500001
3,20000,1150,1,1,2,3,0,500001
2,12500,850,1,2,0,2,0,500001
2,18000,1000,0,2,1,2,0,500001
3,21000,1400,1,1,2,3,0,500001
3,95000,2700,1,0,0,3,1,500001
3,26000,1700,1,1,2,3,0,500001
3,53000,1742,0,1,2,2,1,500001
2,13000,1000,0,2,1,2,0,500001
2,12000,1440,0,1,1,2,0,500001
3,28000,1600,0,1,1,3,0,500001
3,57000,1838,0,2,0,3,1,500001
2,10000,1200,0,2,0,2,0,500001
3,21467,200,0,2,1,1,0,500001
1,32000,1050,1,0,0,1,1,500001
1,7000,400,1,2,1,1,0,500001
2,30000,1350,0,1,0,2,1,500001
3,40000,1960,0,2,0,3,1,500001
1,9000,800,0,2,1,1,0,500001
2,15000,1000,0,2,0,2,0,500001
2,18000,1100,0,2,1,2,0,500001
3,25000,1480,0,0,1,3,0,500001
1,8500,700,1,2,1,1,0,500001
3,20000,1500,0,0,1,2,0,500001
2,12000,1000,0,1,1,2,0,500001
2,12500,900,0,1,1,2,0,500001
3,25000,1250,0,1,1,2,0,500001
2,10000,1100,0,2,1,3,0,500001
3,18000,1300,0,1,0,2,0,500001
3,12000,1275,1,2,1,2,0,500001
3,13000,1265,0,1,1,3,0,500001
1,13000,700,1,2,0,1,0,500001
2,25000,1150,0,0,1,2,0,500001
2,9000,850,1,1,2,2,0,500001
2,10000,1285,0,1,1,2,0,500001
3,15000,2000,0,1,1,3,0,500001
2,20000,1000,0,1,1,3,0,500001
1,13500,700,0,1,1,1,0,500001
3,21000,1100,0,1,1,2,0,500001
2,10000,1000,0,1,1,2,0,500001
2,10000,800,0,2,1,2,0,500001
2,10000,1400,0,0,1,2,0,500001
2,24000,1350,1,1,1,2,0,500001
2,13000,1100,0,1,1,2,0,500001
2,8000,840,0,2,1,2,0,500001
2,55000,1325,0,0,1,2,0,500001
5,50000,3500,1,2,1,6,0,500001
3,32000,1250,1,1,1,3,0,500001
3,22000,1500,0,1,1,3,0,500001
2,8500,1050,1,2,1,2,0,500001
3,12000,1200,0,1,1,2,0,500001
3,15000,1500,1,1,1,3,0,500001
1,3000,100,0,1,1,1,0,500001
3,52000,1742,0,1,2,3,1,500001
2,9500,650,1,2,1,2,0,500001
3,46000,2235,1,2,2,5,1,500001
2,12000,1000,0,1,1,2,0,500001
2,8000,175,0,1,1,2,0,500001
2,9000,160,0,2,1,2,0,500001
2,10000,1200,0,0,1,2,0,500001
2,39000,1283,0,2,0,2,1,500001
1,9000,600,0,1,1,1,1,500001
4,120000,3455,0,1,2,4,1,500001
3,25000,1500,1,1,2,3,0,500001
1,14000,540,1,2,0,1,1,500001
1,6000,500,0,2,1,1,0,500001
2,15000,1100,0,2,1,2,0,500001
2,8000,1350,1,2,0,2,0,500001
1,6000,400,0,2,1,1,0,500001
2,10000,120,0,1,1,2,0,500001
3,35000,3050,0,1,1,3,0,500001
2,16000,400,0,2,1,3,0,500001
2,14000,800,0,1,1,2,0,500001
2,10000,90,0,2,1,1,0,500001
1,7000,500,0,2,1,1,0,500001
2,8000,1150,0,2,1,2,0,500001
3,22000,1700,0,1,1,2,0,500001
2,12000,1000,0,2,1,2,0,500001
3,10000,1100,1,1,1,1,1,500001
3,15000,1360,0,1,1,3,0,500001
1,6500,400,0,2,1,1,0,500001
2,25000,1150,0,2,1,2,0,500001
2,12000,700,0,1,1,2,0,500001
1,9000,100,1,2,1,1,0,500001
2,7000,800,1,2,0,2,0,500001
2,20000,500,0,1,1,2,0,500001
2,9000,900,0,1,1,2,0,500001
3,30000,1500,1,1,1,2,0,500001
3,15500,1600,0,1,2,3,0,500001
2,10500,1300,0,2,1,2,0,500001
3,16000,1305,0,1,1,2,0,500001
1,6000,400,0,2,1,1,0,500001
2,15000,600,0,0,1,2,0,500001
2,21000,1130,0,2,0,2,0,500001
4,400000,7000,1,1,1,6,1,500001
1,9000,890,1,1,0,1,0,500001
3,30000,1606,0,1,1,3,0,500001
1,6500,650,0,2,1,1,0,500001
2,6000,600,0,2,1,1,0,500001
2,45000,1350,1,0,0,2,1,500001
2,15000,1050,0,2,1,2,0,500001
2,16000,1600,0,2,1,3,0,500001
3,22000,1840,0,1,1,3,0,500001
2,12000,1100,0,2,1,2,0,500001
2,13000,800,0,1,1,2,0,500001
2,10000,800,0,2,1,2,0,500001
2,15000,1100,0,1,1,2,0,500001
3,15000,2000,0,1,1,3,0,500001
1,9000,750,0,2,1,1,0,500001
3,20000,1650,0,1,1,2,0,500001
2,6500,600,0,2,1,2,0,500001
3,45000,2352,1,1,2,4,0,500001
3,42000,2671,1,1,2,3,0,500001
2,12000,550,0,2,1,2,0,500001
3,24000,1700,0,1,1,4,0,500001
2,16000,1050,1,1,1,2,0,500001
6,20000,2400,0,2,2,4,0,500001
2,15000,800,0,1,1,2,0,500001
2,15000,1000,0,1,1,2,0,500001
2,8000,1100,0,2,1,2,0,500001
1,6500,160,0,2,1,1,0,500001
2,22000,1230,0,1,2,2,0,500001
1,6200,500,0,2,1,1,0,500001
1,9000,300,0,0,1,1,0,500001
2,9000,1156,1,2,0,2,0,500001
2,15000,1100,0,1,1,2,0,500001
2,15000,1250,1,1,0,2,0,500001
3,15000,900,0,1,1,3,0,500001
1,6800,650,0,2,1,1,0,500001
1,5000,350,0,2,1,1,0,500001
2,12000,1500,0,0,1,2,0,500001
2,12000,100,0,1,1,2,0,500001
2,12000,900,0,1,1,2,0,500001
2,18000,990,0,0,1,2,0,500001
3,25000,1700,0,1,1,3,0,500001
2,15000,900,0,0,1,2,0,500001
3,23000,1700,0,1,1,3,0,500001
2,10500,1050,0,2,1,2,0,500001
3,37000,1550,0,1,1,3,0,500001
2,16000,1050,1,1,1,2,0,500001
3,25000,1600,0,1,1,3,0,500001
2,14000,1250,0,2,1,2,0,500001
2,10000,700,0,1,1,1,0,500001
2,12500,1100,0,1,1,2,0,500001
2,15000,850,0,1,1,1,0,500001
3,35000,1700,1,1,0,3,0,500001
3,30000,1800,1,0,1,3,0,500001
1,8000,520,0,1,1,1,0,500001
2,7000,800,0,2,1,2,0,500001
1,5500,67,0,1,1,1,0,500001
1,5000,500,0,2,1,1,0,500001
2,8500,1060,0,1,1,2,0,500001
2,8000,900,0,0,1,1,0,500001
2,16000,1650,0,1,1,1,0,500001
2,7500,800,0,1,1,2,0,500001
6,35000,3400,0,2,1,7,0,500001
3,8000,1100,1,1,1,1,1,500001
2,45000,1492,0,1,1,2,1,500001
3,9000,1100,1,1,1,1,1,500001
4,60000,2990,0,1,1,3,0,500001
3,70000,2780,0,1,1,3,1,500001
2,9000,1100,1,2,1,2,0,500001
2,11000,90,0,1,1,2,0,500001
2,5800,760,0,2,2,2,0,500001
1,9000,600,0,0,1,1,0,500001
2,18000,940,0,1,1,2,1,500001
3,45000,1742,1,1,2,3,1,500001
3,55000,2000,1,1,1,3,1,500001
1,9500,800,0,1,1,1,0,500001
3,35000,1800,0,0,1,3,0,500001
2,7500,1350,0,2,1,2,0,500001
3,25000,1685,0,0,1,3,0,500001
2,12500,1250,0,2,1,3,0,500001
3,22000,1800,1,1,2,3,0,500001
2,7500,853,0,1,1,2,0,500001
3,42000,2000,1,1,2,3,1,500001
1,8000,800,0,0,1,1,0,500001
2,20000,1200,0,1,1,1,0,500001
2,19000,1100,1,1,1,2,1,500001
1,14000,550,1,2,0,1,1,500001
4,200000,4761,1,1,0,6,0,500001
2,18500,920,1,1,2,2,0,500001
3,38000,1400,1,1,1,2,0,500001
3,67000,2310,0,1,2,3,1,500001
2,5000,650,0,2,2,2,0,500001
1,25000,700,1,1,1,2,0,500001
1,7000,300,0,2,1,1,0,500001
4,10000,100,0,2,1,2,0,500001
2,25000,1050,1,0,1,2,0,500001
2,11000,1125,0,2,0,2,0,500001
4,17000,1600,0,2,1,4,0,500001
3,47000,2400,0,0,1,3,1,500001
2,10000,650,0,2,1,2,0,500001
1,7500,1000,0,2,1,1,0,500001
2,10000,900,0,1,1,2,0,500001
2,11000,1250,0,1,1,3,0,500001
2,21000,1020,0,0,1,2,0,500001
3,15000,1270,1,0,2,2,0,500001
1,7500,600,0,2,1,1,0,500001
1,6500,500,1,2,0,1,0,500001
2,7500,800,0,1,1,2,0,500001
3,15000,1500,0,2,1,2,0,500001
2,11000,1200,0,1,1,2,0,500001
3,23000,1900,1,1,1,3,0,500001
2,11000,950,0,2,1,2,0,500001
1,8000,300,0,1,1,1,0,500001
2,13000,1250,0,2,1,2,0,500001
2,17000,1200,0,2,0,2,0,500001
2,16000,1100,0,1,1,2,0,500001
2,12000,1100,0,1,1,2,0,500001
2,20000,1500,0,1,1,2,0,500001
3,18000,1400,0,1,1,2,0,500001
3,50000,1742,1,1,2,3,1,500001
2,23000,1250,1,1,1,2,1,500001
1,16500,650,0,0,1,1,0,500001
3,25000,1545,0,0,1,2,0,500001
1,13000,700,1,2,1,2,0,500001
2,12000,1600,0,2,1,2,0,500001
3,37000,1700,0,0,1,3,0,500001
2,6500,920,0,2,1,2,0,500001
2,13000,1115,1,2,2,2,0,500001
3,17500,1000,1,1,2,2,0,500001
2,15000,1200,0,2,1,2,0,500001
1,4000,500,0,2,1,1,0,500001
3,15000,1850,0,1,1,2,0,500001
1,9000,600,0,2,1,2,0,500001
2,13000,200,1,2,2,2,0,500001
3,25000,1500,0,1,1,3,0,500001
3,37000,2100,0,1,1,3,1,500001
3,25000,1250,0,1,1,3,0,500001
1,13000,800,0,1,1,1,0,500001
3,20000,1450,0,2,1,2,0,500001
3,37000,1960,0,1,1,3,1,500001
3,40000,1965,0,1,1,3,1,500001
3,45000,1834,0,1,1,3,1,500001
3,44000,1834,0,1,1,3,1,500001
2,15000,1150,0,2,1,2,0,500001
3,37000,1800,0,0,1,3,1,500001
2,12000,1000,0,1,1,2,0,500001
2,8000,1200,0,2,1,2,0,500001
3,30000,2000,0,2,1,5,0,500001
1,12000,700,0,1,1,1,0,500001
1,6000,400,0,2,1,1,0,500001
2,9500,1250,0,0,1,2,0,500001
1,10000,500,0,2,1,1,0,500001
3,16000,1550,0,2,1,3,0,500001
2,20000,1000,0,2,1,2,0,500001
2,10000,1200,1,2,2,2,0,500001
2,13000,1200,1,2,1,2,0,500001
2,17000,1200,1,1,0,2,0,500001
2,15000,1800,0,1,1,2,0,500001
2,10000,1100,0,0,2,2,0,500001
3,25000,1650,1,1,0,2,0,500001
3,15000,225,1,2,1,3,0,500001
1,11000,550,0,0,1,1,0,500001
1,7500,350,0,2,1,1,0,500001
2,15000,600,0,2,1,1,0,500001
1,7500,500,0,2,1,1,0,500001
2,11000,1100,0,2,1,2,0,500001
2,15000,1205,0,0,1,2,0,500001
2,9500,1200,0,1,1,1,0,500001
1,5000,540,0,1,1,1,0,500001
3,20000,1800,1,1,1,4,0,500001
1,8500,500,0,2,1,1,0,500001
2,9000,1200,0,1,1,2,0,500001
2,15000,1180,0,1,1,2,0,500001
2,20000,1000,0,2,1,2,0,500001
2,11500,675,1,2,0,2,0,500001
3,13000,1450,0,2,1,2,0,500001
1,11000,100,0,2,1,1,0,500001
1,6000,500,1,2,0,1,0,500001
2,15000,100,0,2,1,2,0,500001
4,45000,2300,1,1,1,4,0,500001
1,5000,300,0,2,1,1,0,500001
1,6000,300,0,2,1,1,0,500001
1,8000,800,1,2,1,1,0,500001
2,15000,1280,0,2,1,3,0,500001
2,10000,110,1,2,0,2,0,500001
2,9000,920,0,1,1,2,0,500001
2,16000,2000,0,2,1,2,0,500001
2,16000,770,0,1,1,2,0,500001
3,45000,3200,1,1,1,3,1,500001
2,12000,1500,1,2,0,2,0,500001
2,14500,1100,0,1,1,2,0,500001
1,8000,450,0,2,1,1,0,500001
6,80000,4500,0,1,1,6,0,500001
2,15000,1300,1,1,1,2,0,500001
1,15500,1000,1,1,1,1,0,500001
2,8000,900,1,1,0,2,0,500001
1,7500,400,0,2,1,1,0,500001
3,15000,10,1,0,1,3,0,500001
1,5000,450,0,2,1,1,0,500001
2,10000,1300,0,2,1,2,0,500001
2,16000,1000,0,0,1,2,0,500001
2,15000,1300,1,1,0,2,0,500001
1,6000,350,0,1,1,1,0,500001
3,32000,1560,0,1,1,3,0,500001
3,22000,1800,1,1,1,3,1,500001
1,9000,600,1,1,1,1,1,500001
2,12000,350,1,2,0,1,0,500001
2,16000,1100,1,0,0,2,0,500001
2,13000,1100,0,1,1,2,0,500001
2,20000,1170,0,2,1,2,0,500001
1,9000,550,1,2,1,1,0,500001
2,11000,1000,0,2,1,2,0,500001
2,12500,1100,0,0,1,2,0,500001
4,140000,3789,1,1,2,5,1,500001
3,65000,2700,1,1,1,3,1,500001
3,60000,2170,1,1,1,3,0,500001
2,26000,1160,0,0,2,2,0,500001
2,8000,800,0,0,1,2,0,500001
2,14000,1200,0,2,1,2,0,500001
3,15000,1422,0,1,1,3,0,500001
2,15000,1200,0,1,1,2,0,500001
2,7000,1200,0,2,1,2,0,500001
2,16000,1080,1,1,1,2,1,500001
2,17000,1050,1,1,1,2,1,500001
2,18000,1100,1,1,1,2,1,500001
2,20000,700,0,2,1,2,0,500001
2,18000,1150,0,1,1,2,0,500001
2,19000,1124,0,0,1,2,0,500001
1,7000,650,0,1,1,1,0,500001
2,10000,1125,1,2,0,2,0,500001
2,9000,850,0,1,1,2,0,500001
2,30000,1140,0,0,2,2,0,500001
2,20000,1350,0,1,0,2,0,500001
1,6500,600,0,2,1,1,0,500001
2,9000,1050,0,2,1,2,0,500001
3,20000,1100,0,1,1,3,0,500001
2,8000,1200,0,1,1,2,0,500001
3,22000,1450,0,1,1,2,0,500001
2,17000,1000,0,1,2,2,0,500001
1,7000,300,0,1,1,1,0,500001
6,30000,4200,0,1,1,5,0,500001
2,12000,1000,0,2,1,2,0,500001
3,53000,2300,1,0,0,3,1,500001
2,11000,900,0,2,1,2,0,500001
1,7500,650,1,1,0,1,1,500001
1,7500,850,1,1,0,1,1,500001
2,12000,1300,0,1,1,2,0,500001
2,12000,950,0,0,1,2,0,500001
1,10500,150,1,2,1,1,0,500001
2,6000,900,1,2,1,2,0,500001
1,4500,50,0,2,1,1,0,500001
2,25000,1200,0,2,2,2,0,500001
2,13000,1350,0,2,1,2,0,500001
1,6000,400,0,2,1,1,0,500001
2,12500,800,0,2,1,2,0,500001
3,26000,1450,0,1,1,2,0,500001
3,60000,2405,0,1,0,3,1,500001
3,35000,2500,0,2,1,2,0,500001
4,16000,1000,0,1,1,2,0,500001
2,12000,1200,0,2,1,2,0,500001
4,110000,3250,1,1,1,5,0,500001
3,20000,1600,1,1,2,3,0,500001
2,12000,980,0,2,1,2,0,500001
3,25000,1600,0,1,1,3,0,500001
2,17000,1000,0,1,1,2,0,500001
1,5500,40,0,2,1,1,0,500001
1,8000,850,0,2,1,1,0,500001
2,17000,840,0,0,1,2,0,500001
2,15000,600,1,2,0,1,0,500001
1,9000,650,0,0,1,1,1,500001
2,16000,1100,0,0,2,2,1,500001
3,30000,214,0,0,0,4,0,500001
3,30000,1700,0,1,2,3,1,500001
2,13000,1500,1,2,2,2,0,500001
2,8000,600,0,2,1,2,0,500001
2,13000,950,0,2,1,2,0,500001
2,7000,900,0,2,1,1,0,500001
1,5000,500,1,0,1,1,0,500001
3,18000,1450,1,1,2,3,0,500001
3,35000,1250,0,0,0,2,0,500001
3,15000,1500,0,1,2,3,0,500001
3,15000,1500,0,1,1,3,0,500001
2,17000,855,1,2,0,2,1,500001
2,25000,1040,1,2,0,2,0,500001
2,12000,1350,0,2,1,2,0,500001
2,15000,1000,1,1,1,2,0,500001
3,29000,2000,0,1,1,3,0,500001
3,35000,1750,1,1,1,3,1,500001
3,45000,1500,1,1,2,2,1,500001
2,15000,1000,1,2,0,2,0,500001
